order_id,date,poi_id,poi_name,region,lng,lat,weight_kg,volume_m3,window_start,window_end,priority
DO202606140045,2026-06-14,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,11.84,0.3408,614,734,低
DO202606140046,2026-06-14,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,307.71,0.2794,615,735,高
DO202606140047,2026-06-14,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,74.0,0.2887,616,736,中
DO202606140048,2026-06-14,P025,红旗超市(成都红旗商厦店),R05,104.072081,30.658735,206.08,0.6304,832,952,中
DO202606140049,2026-06-14,P025,红旗超市(成都红旗商厦店),R05,104.072081,30.658735,50.73,0.0255,834,954,高
DO202606140050,2026-06-14,P025,红旗超市(成都红旗商厦店),R05,104.072081,30.658735,165.39,3.8595,834,954,中
DO202606140051,2026-06-14,P026,友好多连锁超市(界牌店),R07,104.313922,30.880419,28.22,0.2594,821,941,中
DO202606140052,2026-06-14,P026,友好多连锁超市(界牌店),R07,104.313922,30.880419,535.77,0.0851,826,946,低
DO202606140053,2026-06-14,P026,友好多连锁超市(界牌店),R07,104.313922,30.880419,133.73,0.1443,827,947,中
DO202606140054,2026-06-14,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,155.92,0.2867,554,674,低
DO202606140055,2026-06-14,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,69.28,3.3943,562,682,高
DO202606140056,2026-06-14,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,145.48,0.7952,562,682,高
DO202606140057,2026-06-14,P028,永辉超市(天府欧城店),R07,104.256388,30.892152,16.01,1.3908,712,832,中
DO202606140058,2026-06-14,P029,永辉超市(青白江万达广场店),R07,104.253652,30.878095,4.64,0.1722,874,994,高
DO202606140059,2026-06-14,P029,永辉超市(青白江万达广场店),R07,104.253652,30.878095,6.54,0.1151,877,997,中
DO202606140060,2026-06-14,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,6.3,0.4835,524,644,低
DO202606140061,2026-06-14,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,41.27,0.1743,524,644,高
DO202606140062,2026-06-14,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,96.62,0.4967,525,645,低
DO202606140063,2026-06-14,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,35.24,0.9456,527,647,高
DO202606140064,2026-06-14,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,561.27,0.2005,532,652,中
DO202606140065,2026-06-14,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,174.94,0.0353,533,653,高
DO202606140066,2026-06-14,P031,渝华连锁超市(学苑路店),R07,104.276426,30.875299,110.06,0.496,715,835,中
DO202606140067,2026-06-14,P031,渝华连锁超市(学苑路店),R07,104.276426,30.875299,101.59,1.7159,717,837,高
DO202606140068,2026-06-14,P033,红旗超市(团结花园店),R07,104.246885,30.877313,191.38,0.4159,578,698,高
DO202606140069,2026-06-14,P033,红旗超市(团结花园店),R07,104.246885,30.877313,9.86,0.1954,579,699,低
DO202606140070,2026-06-14,P034,红旗连锁(北城新界民族花园店),R07,104.201632,30.877318,13.41,0.1309,730,850,中
DO202606140071,2026-06-14,P034,红旗连锁(北城新界民族花园店),R07,104.201632,30.877318,79.55,0.6943,731,851,高
DO202606140072,2026-06-14,P035,红旗连锁(青白江同金街便利店),R07,104.244552,30.889503,359.69,0.029,538,658,中
DO202606140073,2026-06-14,P036,红旗连锁(青白江城厢首府分场),R07,104.323054,30.860039,8.68,0.4551,511,631,高
DO202606140074,2026-06-14,P036,红旗连锁(青白江城厢首府分场),R07,104.323054,30.860039,7.14,0.2269,513,633,低
DO202606140075,2026-06-14,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,19.28,0.1887,842,962,低
DO202606140076,2026-06-14,P038,青江一家超市,R07,104.284321,30.880989,55.88,0.6943,762,882,中
DO202606140077,2026-06-14,P038,青江一家超市,R07,104.284321,30.880989,95.9,0.316,767,887,高
DO202606140078,2026-06-14,P038,青江一家超市,R07,104.284321,30.880989,20.73,0.5049,769,889,低
DO202606140079,2026-06-14,P038,青江一家超市,R07,104.284321,30.880989,66.38,0.1941,772,892,中
DO202606140080,2026-06-14,P038,青江一家超市,R07,104.284321,30.880989,267.96,23.8144,772,892,中
DO202606140081,2026-06-14,P039,青江百货连锁超市,R07,104.269502,30.876837,13.91,0.0606,821,941,低
DO202606140082,2026-06-14,P039,青江百货连锁超市,R07,104.269502,30.876837,79.24,0.1051,825,945,高
DO202606140083,2026-06-14,P040,上蔬永辉超市(西单商场店),R02,104.000521,30.674866,70.13,0.406,796,916,高
DO202606140084,2026-06-14,P040,上蔬永辉超市(西单商场店),R02,104.000521,30.674866,121.17,0.0478,799,919,高
DO202606140085,2026-06-14,P040,上蔬永辉超市(西单商场店),R02,104.000521,30.674866,102.14,1.792,804,924,中
DO202606140086,2026-06-14,P041,永辉超市(成都青羊中铁大道店),R02,103.961452,30.670211,40.68,0.1282,711,831,低
DO202606140087,2026-06-14,P042,永辉超市(青羊新城市店),R02,104.057614,30.67321,43.43,0.4318,515,635,高
DO202606140088,2026-06-14,P043,红旗超市(中同仁路分场),R02,104.052373,30.668819,24.4,0.2248,694,814,中
DO202606140089,2026-06-14,P044,邻你生活超市(大庆店),R02,104.032527,30.669557,34.56,0.5134,780,900,低
DO202606140090,2026-06-14,P044,邻你生活超市(大庆店),R02,104.032527,30.669557,33.33,0.0221,785,905,低
DO202606140091,2026-06-14,P044,邻你生活超市(大庆店),R02,104.032527,30.669557,128.0,0.0519,787,907,中
DO202606140092,2026-06-14,P044,邻你生活超市(大庆店),R02,104.032527,30.669557,189.25,0.8967,790,910,中
DO202606140093,2026-06-14,P046,尚喜超市(锦绣路店),R08,104.308338,30.606726,58.52,0.2689,604,724,高
DO202606140094,2026-06-14,P046,尚喜超市(锦绣路店),R08,104.308338,30.606726,9.39,0.0229,604,724,低
DO202606140095,2026-06-14,P046,尚喜超市(锦绣路店),R08,104.308338,30.606726,72.87,0.7737,610,730,中
DO202606140096,2026-06-14,P046,尚喜超市(锦绣路店),R08,104.308338,30.606726,34.27,0.0665,614,734,高
DO202606140097,2026-06-14,P047,永辉超市(成都龙泉驿万达广场店),R08,104.269392,30.566865,51.86,0.0844,584,704,低
DO202606140098,2026-06-14,P047,永辉超市(成都龙泉驿万达广场店),R08,104.269392,30.566865,1093.01,0.2716,587,707,中
DO202606140099,2026-06-14,P048,汇联美连锁超市(中街店),R08,104.27333,30.560098,402.93,0.2017,638,758,高
DO202606140100,2026-06-14,P048,汇联美连锁超市(中街店),R08,104.27333,30.560098,7.27,0.2968,639,759,高
DO202606140101,2026-06-14,P048,汇联美连锁超市(中街店),R08,104.27333,30.560098,13.31,0.1197,642,762,低
DO202606140102,2026-06-14,P049,百伦生活超市(龙泉店),R08,104.273346,30.559846,727.24,0.938,871,991,高
DO202606140103,2026-06-14,P049,百伦生活超市(龙泉店),R08,104.273346,30.559846,24.19,0.8006,875,995,中
DO202606150000,2026-06-15,P001,689便民(荣盛·香榭兰庭店),R06,104.135375,30.623625,5.78,0.5276,866,986,高
DO202606150001,2026-06-15,P001,689便民(荣盛·香榭兰庭店),R06,104.135375,30.623625,11.41,0.1449,869,989,低
DO202606150002,2026-06-15,P002,十二超市(佳年华广场1期店),R06,104.131787,30.627615,132.85,0.1817,866,986,低
DO202606150003,2026-06-15,P003,红旗连锁,R06,104.132763,30.627528,19.26,0.1701,697,817,高
DO202606150004,2026-06-15,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,130.96,2.279,662,782,低
DO202606150005,2026-06-15,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,419.32,0.0425,663,783,中
DO202606150006,2026-06-15,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,1.09,0.3853,664,784,中
DO202606150007,2026-06-15,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,29.62,0.2324,670,790,中
DO202606150008,2026-06-15,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,1.52,0.4754,671,791,低
DO202606150009,2026-06-15,P005,郝英超市,R06,104.129707,30.628761,77.14,0.576,748,868,高
DO202606150010,2026-06-15,P005,郝英超市,R06,104.129707,30.628761,15.02,0.4313,749,869,中
DO202606150011,2026-06-15,P005,郝英超市,R06,104.129707,30.628761,80.43,0.0162,755,875,中
DO202606150012,2026-06-15,P007,永辉超市(成都市新城吾悦广场店),R03,103.988663,30.626255,24.07,0.6769,537,657,低
DO202606150013,2026-06-15,P007,永辉超市(成都市新城吾悦广场店),R03,103.988663,30.626255,234.68,0.3135,538,658,高
DO202606150014,2026-06-15,P009,永辉超市(龙湖成都金楠天街店),R03,103.995986,30.648731,126.28,0.3914,541,661,高
DO202606150015,2026-06-15,P009,永辉超市(龙湖成都金楠天街店),R03,103.995986,30.648731,26.35,0.8072,544,664,中
DO202606150016,2026-06-15,P010,百分百超市(心语店),R03,104.045915,30.545712,212.11,0.1218,599,719,低
DO202606150017,2026-06-15,P010,百分百超市(心语店),R03,104.045915,30.545712,74.18,0.6139,601,721,低
DO202606150018,2026-06-15,P011,永辉超市(成都市双铁广场店),R01,103.975737,30.758309,80.0,0.8884,523,643,高
DO202606150019,2026-06-15,P011,永辉超市(成都市双铁广场店),R01,103.975737,30.758309,41.28,0.3455,524,644,中
DO202606150020,2026-06-15,P012,永辉超市(成都市蜀都万达广场店),R01,103.907862,30.807642,207.15,1.1215,760,880,低
DO202606150021,2026-06-15,P013,永辉超市(爱琴海购物中心店),R01,103.991901,30.737566,19.23,0.1225,813,933,中
DO202606150022,2026-06-15,P013,永辉超市(爱琴海购物中心店),R01,103.991901,30.737566,487.49,0.0467,814,934,中
DO202606150023,2026-06-15,P014,永辉超市(龙湖成都时代天街店),R01,103.921214,30.750831,126.93,0.0282,831,951,中
DO202606150024,2026-06-15,P014,永辉超市(龙湖成都时代天街店),R01,103.921214,30.750831,87.7,0.5299,833,953,中
DO202606150025,2026-06-15,P014,永辉超市(龙湖成都时代天街店),R01,103.921214,30.750831,345.29,0.8782,835,955,中
DO202606150026,2026-06-15,P015,红旗超市(龙湖时代天街店),R01,103.919653,30.752444,30.72,0.7557,570,690,中
DO202606150027,2026-06-15,P016,LAWSON罗森(枣子巷15号院店),R04,104.044885,30.667759,647.52,0.2832,626,746,高
DO202606150028,2026-06-15,P017,LAWSON罗森(龙湖成都上城天街店),R04,104.071944,30.68395,86.78,2.5593,790,910,中
DO202606150029,2026-06-15,P017,LAWSON罗森(龙湖成都上城天街店),R04,104.071944,30.68395,14.48,0.4367,795,915,中
DO202606150030,2026-06-15,P018,乐多(成华西街一店),R04,104.071998,30.683402,6.0,1.707,703,823,中
DO202606150031,2026-06-15,P018,乐多(成华西街一店),R04,104.071998,30.683402,32.57,0.118,708,828,中
DO202606150032,2026-06-15,P018,乐多(成华西街一店),R04,104.071998,30.683402,16.27,0.0502,710,830,中
DO202606150033,2026-06-15,P018,乐多(成华西街一店),R04,104.071998,30.683402,1278.98,0.4154,713,833,中
DO202606150034,2026-06-15,P020,朴朴超市(西体路店),R04,104.061775,30.681195,17.63,0.2378,742,862,中
DO202606150035,2026-06-15,P020,朴朴超市(西体路店),R04,104.061775,30.681195,48.41,0.1172,746,866,低
DO202606150036,2026-06-15,P020,朴朴超市(西体路店),R04,104.061775,30.681195,7.88,0.4123,747,867,中
DO202606150037,2026-06-15,P020,朴朴超市(西体路店),R04,104.061775,30.681195,157.54,0.0722,748,868,中
DO202606150038,2026-06-15,P021,Ole 精品超市(IFS国际金融中心店),R05,104.081893,30.655003,21.76,0.8649,708,828,中
DO202606150039,2026-06-15,P021,Ole 精品超市(IFS国际金融中心店),R05,104.081893,30.655003,162.78,0.1878,717,837,中
DO202606150040,2026-06-15,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,156.21,0.0735,719,839,中
DO202606150041,2026-06-15,P022,四川舞东风超市连锁股份有限公司,R05,104.082047,30.660437,9.2,0.2206,721,841,高
DO202606150042,2026-06-15,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,98.79,0.0616,792,912,低
DO202606150043,2026-06-15,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,24.25,0.0777,795,915,中
DO202606150044,2026-06-15,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,20.12,0.0954,797,917,高
DO202606150045,2026-06-15,P024,永辉超市(锦江城市花园店),R05,104.142752,30.595134,11.76,1.9498,797,917,中
DO202606150046,2026-06-15,P026,友好多连锁超市(界牌店),R07,104.313922,30.880419,3.79,0.1671,594,714,中
DO202606150047,2026-06-15,P026,友好多连锁超市(界牌店),R07,104.313922,30.880419,81.74,0.1733,600,720,中
DO202606150048,2026-06-15,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,27.59,0.0238,903,1023,低
DO202606150049,2026-06-15,P027,大荣发连锁超市(和顺雅苑店),R07,104.253582,30.90011,110.62,2.1324,905,1025,高
DO202606150050,2026-06-15,P028,永辉超市(天府欧城店),R07,104.256388,30.892152,22.53,0.4819,593,713,中
DO202606150051,2026-06-15,P028,永辉超市(天府欧城店),R07,104.256388,30.892152,67.98,0.8171,593,713,中
DO202606150052,2026-06-15,P028,永辉超市(天府欧城店),R07,104.256388,30.892152,56.56,0.1536,594,714,低
DO202606150053,2026-06-15,P029,永辉超市(青白江万达广场店),R07,104.253652,30.878095,55.44,0.5325,820,940,中
DO202606150054,2026-06-15,P029,永辉超市(青白江万达广场店),R07,104.253652,30.878095,97.02,0.0429,825,945,低
DO202606150055,2026-06-15,P029,永辉超市(青白江万达广场店),R07,104.253652,30.878095,7.81,0.7114,828,948,中
DO202606150056,2026-06-15,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,19.36,0.2756,518,638,中
DO202606150057,2026-06-15,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,12.34,0.2867,521,641,低
DO202606150058,2026-06-15,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,283.74,0.0926,521,641,高
DO202606150059,2026-06-15,P030,润都连锁生活超市(正兴路店),R07,104.188354,30.87079,59.41,3.0075,525,645,低
DO202606150060,2026-06-15,P032,渝华连锁超市(绣川新城店),R07,104.330571,30.85576,241.56,0.4931,886,1006,高
DO202606150061,2026-06-15,P032,渝华连锁超市(绣川新城店),R07,104.330571,30.85576,69.54,1.7865,886,1006,低
DO202606150062,2026-06-15,P033,红旗超市(团结花园店),R07,104.246885,30.877313,21.98,0.0808,696,816,中
DO202606150063,2026-06-15,P033,红旗超市(团结花园店),R07,104.246885,30.877313,135.52,0.3482,698,818,中
DO202606150064,2026-06-15,P033,红旗超市(团结花园店),R07,104.246885,30.877313,127.62,10.9289,702,822,高
DO202606150065,2026-06-15,P035,红旗连锁(青白江同金街便利店),R07,104.244552,30.889503,406.62,1.236,861,981,中
DO202606150066,2026-06-15,P035,红旗连锁(青白江同金街便利店),R07,104.244552,30.889503,8.34,0.4758,863,983,低
DO202606150067,2026-06-15,P036,红旗连锁(青白江城厢首府分场),R07,104.323054,30.860039,104.82,0.0313,568,688,低
DO202606150068,2026-06-15,P036,红旗连锁(青白江城厢首府分场),R07,104.323054,30.860039,12.98,0.131,574,694,低
DO202606150069,2026-06-15,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,1081.56,0.7017,532,652,中
DO202606150070,2026-06-15,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,63.27,2.8848,533,653,中
DO202606150071,2026-06-15,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,182.05,0.2164,534,654,高
DO202606150072,2026-06-15,P037,红旗连锁(青白江石家碾西路店),R07,104.253962,30.887052,15.13,5.2186,535,655,低
DO202606150073,2026-06-15,P038,青江一家超市,R07,104.284321,30.880989,41.63,0.0674,511,631,高
DO202606150074,2026-06-15,P038,青江一家超市,R07,104.284321,30.880989,2.81,0.3082,514,634,中
DO202606150075,2026-06-15,P039,青江百货连锁超市,R07,104.269502,30.876837,14.66,2.7529,628,748,中
DO202606150076,2026-06-15,P039,青江百货连锁超市,R07,104.269502,30.876837,43.21,0.4388,629,749,中
DO202606150077,2026-06-15,P040,上蔬永辉超市(西单商场店),R02,104.000521,30.674866,17.77,0.2963,896,1016,低
DO202606150078,2026-06-15,P041,永辉超市(成都青羊中铁大道店),R02,103.961452,30.670211,8.52,0.3039,873,993,中
DO202606150079,2026-06-15,P043,红旗超市(中同仁路分场),R02,104.052373,30.668819,66.84,1.1935,869,989,高
DO202606150080,2026-06-15,P044,邻你生活超市(大庆店),R02,104.032527,30.669557,10.93,0.1831,647,767,中
DO202606150081,2026-06-15,P044,邻你生活超市(大庆店),R02,104.032527,30.669557,8.9,1.6008,650,770,中
DO202606150082,2026-06-15,P044,邻你生活超市(大庆店),R02,104.032527,30.669557,13.4,1.852,650,770,高
DO202606150083,2026-06-15,P044,邻你生活超市(大庆店),R02,104.032527,30.669557,136.12,0.8035,651,771,中
DO202606150084,2026-06-15,P046,尚喜超市(锦绣路店),R08,104.308338,30.606726,16.92,0.1048,894,1014,中
DO202606150085,2026-06-15,P046,尚喜超市(锦绣路店),R08,104.308338,30.606726,39.35,0.1633,897,1017,高
DO202606150086,2026-06-15,P047,永辉超市(成都龙泉驿万达广场店),R08,104.269392,30.566865,3.46,0.1275,889,1009,中
DO202606150087,2026-06-15,P047,永辉超市(成都龙泉驿万达广场店),R08,104.269392,30.566865,23.5,0.4405,897,1017,低
DO202606150088,2026-06-15,P048,汇联美连锁超市(中街店),R08,104.27333,30.560098,8.1,1.0922,824,944,中
DO202606150089,2026-06-15,P048,汇联美连锁超市(中街店),R08,104.27333,30.560098,34.66,0.1935,827,947,中
DO202606150090,2026-06-15,P049,百伦生活超市(龙泉店),R08,104.273346,30.559846,9.65,0.1225,849,969,中
DO202606150091,2026-06-15,P049,百伦生活超市(龙泉店),R08,104.273346,30.559846,39.56,0.238,852,972,高
DO202606150092,2026-06-15,P049,百伦生活超市(龙泉店),R08,104.273346,30.559846,33.43,0.3126,853,973,低
DO202606160000,2026-06-16,P002,十二超市(佳年华广场1期店),R06,104.131787,30.627615,389.84,0.1923,520,640,中
DO202606160001,2026-06-16,P003,红旗连锁,R06,104.132763,30.627528,422.73,0.3885,761,881,高
DO202606160002,2026-06-16,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,71.29,0.1344,677,797,中
DO202606160003,2026-06-16,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,24.68,0.4331,677,797,中
DO202606160004,2026-06-16,P004,老蔡小卖部(水碾河路北社区三街店),R06,104.099234,30.648748,96.0,0.9638,678,798,中
